tns_name,previous_name,repeater_name,ra,ra_err,ra_notes,dec,dec_err,dec_notes,gl,gb,exp_up,exp_up_err,exp_up_notes,exp_low,exp_low_err,exp_low_notes,bonsai_snr,bonsai_dm,low_ft_68,up_ft_68,low_ft_95,up_ft_95,snr_fitb,dm_fitb,dm_fitb_err,dm_exc_ne2001,dm_exc_ymw16,bc_width,scat_time,scat_time_err,flux,flux_err,flux_notes,fluence,fluence_err,fluence_notes,sub_num,mjd_400,mjd_400_err,mjd_inf,mjd_inf_err,width_fitb,width_fitb_err,sp_idx,sp_idx_err,sp_run,sp_run_err,high_freq,low_freq,peak_freq,chi_sq,dof,flag_frac,excluded_flag,subw_upper_flag,scat_upper_flag,spec_z,spec_z_flag,E_obs,E_obs_error,subb_flag,subb_p_flag,common_p_flag,delta_nuo_FRB,z_DM,z_DM_error_p,z_DM_error_m,E_obs_400,E_obs_400_error_p,E_obs_400_error_m,logsubw_int_rest,logsubw_int_rest_error_p,logsubw_int_rest_error_m,z,z_error_p,z_error_m,logE_rest_400,logE_rest_400_error_p,logE_rest_400_error_m,logrhoA,logrhoA_error_p,logrhoA_error_m,logrhoB,logrhoB_error_p,logrhoB_error_m,weight_DM,weight_DM_error_p,weight_DM_error_m,weight_scat,weight_scat_error_p,weight_scat_error_m,weight_w_int,weight_w_int_error_p,weight_w_int_error_m,weight_fluence,weight_fluence_error_p,weight_fluence_error_m,weight,weight_error_p,weight_error_m,weighted_logrhoA,weighted_logrhoA_error_p,weighted_logrhoA_error_m,weighted_logrhoB,weighted_logrhoB_error_p,weighted_logrhoB_error_m
FRB20190317C,-9999,-9999,125.8,0.2,-9999,32.1,0.2,-9999,190.52,32.43,11.0,7.0,-9999,-9999,-9999,-9999,11.4,601.7,0,9.5,0,17.1,18.1,598.26,0.07,544.7,543.8,0.02851,0.023,0.003,0.4,0.2,-9999,8.0,3.0,-9999,0,58559.19933451,2e-08,58559.19915511,3e-08,0.001,0.001,3.0,1.0,-10.0,2.0,759.0,400.2,472.6,2357907.573,2354169,0.312,0,0,0,-9999.0,0,3200000000.0,1200000000.0,0,1,1,358.8,0.5778208697506104,0.16953455289555197,0.1706837430796045,2264506234.708919,877537645.9346204,846667809.6052694,-0.11407859027456069,0.24592782045955966,0.4163223864263894,0.5778208697506104,0.16953455289555197,0.1706837430796045,40.28228728970465,0.25563819655134523,0.35502860448882245,1.2778687078961173,0.4588202460667836,0.09788850521110182,1.2983484397469156,0.4539473226044073,0.3637282867848777,,,,,,,,,,,,,,,,,,,,,
FRB20190317F,-9999,-9999,236.25,0.05,-9999,47.1,0.1,-9999,75.21,50.75,23.0,3,-9999,-9999,-9999,-9999,53.6,1125.8,0,6.2,0,11.9,82.3,1118.11,0.01,1084.8,1092.2,0.02064,0.009,0.0003,1.6,0.8,-9999,30.0,10.0,-9999,0,58559.506890645,3e-09,58559.506555364,4e-09,0.0017,0.0002,1.2,0.3,-7.1,0.5,768.8,400.2,434.8,1341552.376,1318745,0.294,0,0,0,-9999.0,0,12000000000.0,4000000000.0,0,1,1,368.59999999999997,1.1639804566518461,0.23764722602458943,0.23897272360972555,6024150504.853079,2183950253.358452,2075421970.4470634,-0.10452867410308464,0.07075344505259286,0.07127073513153195,1.1639804566518461,0.23764722602458943,0.23897272360972555,41.32840373043469,0.1815071342338257,0.22961169265640535,0.6640688343489017,0.04100092515243048,0.5405079297324737,0.053383660199095365,0.7458640642827838,0.05830042034791226,,,,,,,,,,,,,,,,,,,,,
FRB20190317E,-9999,-9999,274.4,0.2,-9999,13.3,0.2,-9999,41.12,13.44,13.0,7.0,-9999,-9999,-9999,-9999,14.9,800.7,0,7.4,0,12.7,14.9,800.88,0.01,666.6,696.0,0.00393,0.0021,-9999,2.2,0.7,-9999,7.0,2.0,-9999,0,58559.611718296,4e-09,58559.611478141,6e-09,0.0017,0.0002,0.0,1.0,1.0,2.0,800.2,400.2,800.2,408745.649,409178,0.343,0,0,1,-9999.0,0,2800000000.0,800000000.0,0,1,1,400.00000000000006,0.7330410908188577,0.19536121338406343,0.19000574467297138,1619895911.059533,508142078.8230994,479350785.8873248,-0.00989890780592484,0.07192833178437766,0.07019635557379375,0.7330410908188577,0.19536121338406343,0.19000574467297138,40.36110178187216,0.20534362028023168,0.26176339140719307,1.191363743621915,0.18224904419438537,0.2669915553708344,1.0121053464898684,0.35609859383002096,0.1975311072117263,0.00508834842311508,2.0955186512136032e-09,2.1020182339026658e-09,0.004841180074475428,0.0,0.0,0.005632155989214037,0.00019807041550419177,0.00020896383928020032,0.005208149394577404,0.0014170139256159764,0.0006786375633103786,1.4693550892929328,0.4010814074901433,0.197684632327485,1.3510549992807017,0.2283717770125977,0.25736491051245536,1.1942959586221502,0.3971441473648636,0.20387313905477988
FRB20190318A,-9999,-9999,324.1,0.1,-9999,74.5,0.2,-9999,110.81,16.39,50.0,20.0,-9999,40.0,20.0,-9999,24.8,420.5,43.6,6.9,69.9,11.5,32.4,419.266,0.008,333.9,318.9,0.01278,0.0062,0.0007,1.6,0.4,-9999,14.0,3.0,-9999,0,58560.738919622,4e-09,58560.738793899,4e-09,0.0009,0.0002,0.0,0.7,-3.0,0.9,800.2,400.2,402.9,843901.416,840249,0.325,0,0,0,-9999.0,0,5600000000.0,1200000000.0,0,1,1,400.00000000000006,0.32776431392888755,0.12579313301045897,0.12707419494995248,4210356227.6929774,1045818864.9902415,923514773.9984298,-0.16928367752584972,0.09930339940116716,0.11530245366445763,0.32776431392888755,0.12579313301045897,0.12707419494995248,40.062280466828874,0.276234114387762,0.4157927227912168,1.181168995541987,0.7831497133864331,0.057791017788543675,1.6113710001089447,0.060827874406579774,0.7957802847130334,0.005506504064461785,2.2782752702358333e-08,2.3224989405266124e-08,0.014890072702421426,0.0025866474894857107,0.002106588050317671,0.004756834476765806,0.00023707738807637015,0.00027260968633387444,0.003769645848832288,0.00035142136764280464,0.000221827244318295,3.0184955184348374,0.6230233358157306,0.5016325933415916,1.7401210586965825,0.7494349122018873,0.1721784349469453,2.070242659651978,0.17093598227148643,0.7713340244634943
FRB20190319A,-9999,-9999,113.4,0.1,-9999,5.7,0.2,-9999,212.61,12.0,14.0,5.0,-9999,-9999,-9999,-9999,22.3,2041.3,0,12.5,0,21.4,23.7,2039.94,0.01,1932.3,1898.1,0.00885,0.004,0.001,2.8,0.8,-9999,19.0,4.0,-9999,0,58561.156965931,5e-09,58561.156354227,7e-09,0.0015,0.0002,4.0,2.0,-4.0,2.0,800.2,400.2,640.9,580946.649,573641,0.386,0,0,0,-9999.0,0,7600000000.0,1600000000.0,0,1,1,400.00000000000006,2.0418267439068045,0.3023173947848692,0.3071020059233338,2503324609.3568134,606314764.9719477,562767056.263339,-0.3079212801953426,0.07149014521431635,0.07586417030526538,2.0418267439068045,0.3023173947848692,0.3071020059233338,41.41159194520996,0.10803228778097207,0.12989218844604977,0.21398159349667126,0.05231900199008552,0.03222709224424314,0.16690806842923772,0.04526277221303929,0.03131797570282674,0.00555155609921521,6.198073928635749e-09,6.336001659180343e-09,0.009429422419205196,0.002095916830681535,0.001735051228028512,0.005428130908587215,0.00021019126075514657,0.0002136235030054507,0.0034391965551453267,0.0002461269285140243,0.00015062244776132666,2.007433311908992,0.48097312590690894,0.38742303068087963,0.5256653506853768,0.11275036336913002,0.10318278296953093,0.47497001836498043,0.10533916923112308,0.10059046091266194
FRB20190320A,-9999,-9999,61.6,0.2,-9999,63.4,0.2,-9999,142.85,8.3,30.0,10.0,-9999,-9999,-9999,-9999,15.7,613.0,0,3.0,0,5.4,16,614.15,0.01,470.2,400.3,0.00295,0.0013,0.0003,0.9,0.3,-9999,4.0,1.0,-9999,0,58562.014611073,6e-09,58562.014426912,7e-09,0.0012,0.0002,-2.0,1.0,1.0,2.0,800.2,400.2,400.2,424979.077,424985,0.317,0,0,0,-9999.0,0,1600000000.0,400000000.0,0,1,1,400.00000000000006,0.41839916045578396,0.14629596582504134,0.14614492136864182,1130273768.8497708,318214015.5541649,303504002.6833167,-0.07296005468569611,0.08096625859498632,0.08764380109938077,0.41839916045578396,0.14629596582504134,0.14614492136864182,39.70508967369456,0.25588316521690757,0.362817569610975,1.6856020128701958,0.5108047197526742,0.40537108020514845,1.6731003286953499,0.46262679936499795,0.32859070725700246,0.005181180981431894,8.852182747721824e-09,8.58663224643123e-09,0.005197118695870691,0.0004168939069384928,0.0004304928543956412,0.00510197611011314,0.000218550638440095,0.00023347855188433464,0.00821196409395541,0.0032969090190056822,0.0015677320456700533,2.2993279730250653,0.9433703563044935,0.48543509098489346,2.07560205686837,0.5805955202096711,0.4720255581872237,2.0505528610334327,0.5437707969388246,0.3815582477354553
FRB20190320B,-9999,-9999,250.4,0.2,-9999,39.6,0.2,-9999,63.19,41.2,14.0,9.0,-9999,-9999,-9999,-9999,17.9,490.1,0,0.9,0,1.5,20.1,489.495,0.007,451.8,459.0,0.00295,0.0011,-9999,0.7,0.2,-9999,1.9,0.3,-9999,0,58562.533028513,4e-09,58562.532881731,5e-09,0.00093,6e-05,-1.0,1.0,-2.0,2.0,800.2,400.2,400.2,437999.391,437146,0.298,0,0,1,-9999.0,0,760000000.0,120000000.0,0,1,1,400.00000000000006,0.4868723456556795,0.15467965970863906,0.1528957051821881,511074544.9894248,102062735.63141727,90147249.63147223,-0.20372710001315486,0.05398211474755063,0.051827484798101287,0.4868723456556795,0.15467965970863906,0.1528957051821881,39.50865872616679,0.2142283161747045,0.3017177475540791,2.0526056276749935,0.5578663032447344,0.36869023453189254,2.1101868899687517,0.47307825056122876,0.3796372593704551,,,,,,,,,,,,,,,,,,,,,
FRB20190320C,-9999,-9999,254.7,0.2,-9999,22.4,0.2,-9999,42.68,34.17,13.0,8.0,-9999,-9999,-9999,-9999,11.4,367.2,0,4.1,0,6.9,12.9,368.79,0.009,321.7,331.4,0.00393,0.0013,-9999,1.2,0.3,-9999,3.1,0.6,-9999,0,58562.547894534,6e-09,58562.547783947,7e-09,0.001,0.0001,0.0,2.0,-2.0,2.0,800.2,400.2,442.0,429344.54,429242,0.311,0,0,1,-9999.0,0,1240000000.0,240000000.0,0,1,1,400.00000000000006,0.3434198620038697,0.12724106804398289,0.12798949947660185,922858361.5353109,214636018.10418904,190773330.87485301,-0.12812004065678373,0.06029464911313358,0.06097190318791379,0.3434198620038697,0.12724106804398289,0.12798949947660185,39.45181460864634,0.26102771099807853,0.3884571553967362,2.1125009701107498,0.49329321936536585,0.45219690548074043,2.0132733284516617,0.4947025360907107,0.28892132960369543,,,,,,,,,,,,,,,,,,,,,
FRB20190320D,-9999,-9999,262.2,0.2,-9999,59.1,0.2,-9999,87.69,33.53,20.0,10.0,-9999,-9999,-9999,-9999,12.5,1151.7,0,15.8,0,26.2,16.9,1141.3,0.2,1097.5,1103.9,0.03342,0.02,0.005,0.5,0.2,-9999,11.0,2.0,-9999,0,58562.56467839,6e-08,58562.56433614,8e-08,0.006,0.002,9.0,3.0,-10.0,3.0,800.2,400.2,634.8,2551123.231,2557241,0.315,0,0,0,-9999.0,0,4400000000.0,800000000.0,0,1,1,400.00000000000006,1.1712955179755156,0.24142931862860006,0.23572828077151964,2027015225.3121824,451191430.9434738,407331106.6306782,0.4388430620957524,0.1363930736548834,0.1797719362589158,1.1712955179755156,0.24142931862860006,0.23572828077151964,40.87215235514859,0.14092642856015658,0.16509410710220607,0.6861745845427604,0.053088375752665895,0.06384298869130456,0.6572201049025936,0.1555419807943743,0.29220789069245173,,,,,,,,,,,,,,,,,,,,,
FRB20190320E,-9999,-9999,76.6,0.2,-9999,89.2,0.2,-9999,123.78,26.75,1100.0,200.0,-9999,900.0,300.0,-9999,32.7,299.2,8.7,5.9,15.2,10.5,38.8,299.135,0.004,243.3,245.7,0.00295,0.0007,0.0001,4.0,2.0,-9999,12.0,4.0,-9999,0,58562.971827585,2e-09,58562.971737885,3e-09,0.00083,5e-05,6.1,0.9,-8.0,1.0,800.2,400.2,592.6,418676.648,414649,0.334,0,0,0,-9999.0,0,4800000000.0,1600000000.0,0,1,1,400.00000000000006,0.24364647056290717,0.10277435280228331,0.10164334661544783,3870913514.745658,1298611888.7111673,1320926707.1386943,-0.17596529801112482,0.04561611257017975,0.04433178214739175,0.24364647056290717,0.10277435280228331,0.10164334661544783,39.73855470539921,0.3340598416045566,0.4841000099821713,1.9487014622694887,0.2274511553735672,0.6706202668596604,1.633439008349934,0.5431201074727008,0.036291322450020314,0.0060500800371311335,2.77412624651139e-08,2.852814704579495e-08,0.004319046745926068,0.00015400930284133145,0.0001588961176992955,0.004662450667815983,6.23527636379418e-05,6.571288917267962e-05,0.003975368446646042,0.0008398417827824015,0.0003571906304221231,0.9869609960007061,0.21471569720727865,0.09844065873558111,1.9343585264827055,0.3034465162768911,0.6677401341898113,1.6590934643554387,0.5636513114057016,0.0968209166506544
FRB20190322A,-9999,-9999,110.8,0.2,-9999,51.3,0.2,-9999,166.31,25.61,20.0,10.0,-9999,-9999,-9999,-9999,19,1054.6,0,9.4,0,16.6,22.5,1060.12,0.03,996.5,993.0,0.02359,0.011,0.003,0.6,0.3,-9999,10.0,3.0,-9999,0,58564.144495,1e-08,58564.14417711,1e-08,0.0028,0.0005,5.0,1.0,-7.0,2.0,800.2,400.2,563.0,1493625.887,1491721,0.315,0,0,0,-9999.0,0,4000000000.0,1200000000.0,0,1,1,400.00000000000006,1.0546168648408942,0.2254149331274653,0.2231913611893227,1946620082.2205172,661613162.4177823,609432875.5124476,0.13533253202687923,0.08610802934168768,0.0972338339051943,1.0546168648408942,0.2254149331274653,0.2231913611893227,40.756511908132225,0.17727282939727473,0.22393571474991347,0.6684675008145788,0.046747352957609456,0.0486867940059158,0.7532346183515188,0.05713591725076961,0.45972487775598914,,,,,,,,,,,,,,,,,,,,,
FRB20190322B,-9999,-9999,132.0,0.2,-9999,73.3,0.3,-9999,140.54,34.14,40.0,20.0,-9999,30.0,20.0,-9999,10.1,577.4,12.7,1.8,24.7,3.5,10.2,576.98,0.02,530.0,536.4,0.00295,0.0017,-9999,0.6,0.4,-9999,2.0,0.9,-9999,0,58564.19786169,1e-08,58564.19768868,1e-08,0.0013,0.0002,0.0,2.0,-6.0,5.0,725.7,400.2,400.2,417104.446,418298,0.328,0,0,1,-9999.0,0,800000000.0,360000000.0,0,1,1,325.50000000000006,0.5678717280647761,0.17112349211959466,0.1749015798438716,625594292.4091407,299522666.1482291,282905529.851483,-0.08025077294437777,0.08125776987496211,0.08625772421385952,0.5678717280647761,0.17112349211959466,0.1749015798438716,39.70272849716517,0.2777202417544018,0.38111482511688877,1.820298206786346,0.6055424731938346,0.3794805017599274,1.7893487253903555,0.5491725940512471,0.4407430424378609,,,,,,,,,,,,,,,,,,,,,
FRB20190322C,-9999,-9999,296.4,0.1,-9999,70.7,0.1,-9999,102.77,21.2,50.0,10.0,-9999,40.0,3.0,-9999,53.1,1192.1,36.2,3.8,67.2,7.0,61.9,1192.081,0.001,1126.3,1125.9,0.00295,0.00101,5e-05,4.0,2.0,-9999,13.0,6.0,-9999,0,58564.65575584,2e-09,58564.655398377,2e-09,0.00014,6e-05,-0.2,0.4,-1.5,0.5,800.2,400.2,400.2,440744.588,436537,0.299,0,0,0,-9999.0,0,5200000000.0,2400000000.0,0,1,1,400.00000000000006,1.1983341361805302,0.2362422162501543,0.2378695396291266,2349681554.062844,1151040518.954515,1101596943.626155,-1.1978790826677739,0.16304426639142067,0.232443423105698,1.1983341361805302,0.2362422162501543,0.2378695396291266,40.945656900524405,0.21192694461520745,0.29721363625174746,0.6713698048029941,0.041332206600466104,0.3969005705082163,0.320477249233918,0.48532504234373547,0.14669210946153127,0.00512729973745375,3.0533637315720686e-10,3.0872389671795934e-10,0.004783420387989775,7.133338505454926e-05,7.044632787056652e-05,0.003423447333059376,0.0001722615436756891,0.00021602123819635603,0.0038656736323025294,0.0012840861440124602,0.00042361739648818993,0.6600937585055396,0.22291020367719888,0.08335101111002237,0.4775475455822458,0.1486383182961914,0.31673980707078053,0.20752465612895385,0.4518767593943571,0.24534001734704594
FRB20190323A,-9999,-9999,112.4,0.2,-9999,34.5,0.2,-9999,184.44,22.29,14.0,8.0,-9999,-9999,-9999,-9999,14.7,855.7,0,3.2,0,5.6,14.4,857.504,0.009,784.7,768.7,0.00393,0.0026,0.0006,0.7,0.3,-9999,2.7,0.8,-9999,0,58565.144424768,9e-09,58565.144167633,9e-09,0.0005,0.0002,2.0,2.0,-3.0,2.0,800.2,400.2,542.7,641678.782,639305,0.315,0,0,0,-9999.0,0,1080000000.0,320000000.0,0,1,1,400.00000000000006,0.8176114358839809,0.2026793046263674,0.204976742540239,595011314.206031,195445495.09342122,180368859.67477453,-0.5572796215707774,0.1549054539714967,0.22626001068811208,0.8176114358839809,0.2026793046263674,0.204976742540239,40.020410613425575,0.1976335462055303,0.25517517412438906,1.4040859995252448,0.4692879272937285,0.33824516858138165,1.2306625099417423,0.4660614194180086,0.2679846183827209,,,,,,,,,,,,,,,,,,,,,
FRB20190323B,-9999,-9999,193.22,0.04,-9999,77.2,0.2,-9999,122.83,39.89,70.0,20.0,-9999,70.0,10.0,-9999,57.2,787.7,14.0,3.2,22.4,5.2,76.8,789.5631,0.0008,749.3,756.6,0.00098,0.00013,1e-05,7.0,1.0,-9999,11.0,1.0,-9999,0,58565.363150085,2e-09,58565.362913323,2e-09,0.00013,2e-05,5.8,0.4,-7.6,0.5,800.2,400.2,586.4,221925.827,214921,0.31,0,0,0,-9999.0,0,4400000000.0,400000000.0,0,1,1,400.00000000000006,0.8018257933621475,0.20645544452195663,0.20039797884864619,2444426501.941591,382691581.3936863,331355782.56217456,-1.142782051587048,0.08079532649093135,0.08418213569644051,0.8018257933621475,0.20645544452195663,0.20039797884864619,40.635688175499176,0.15561111089731128,0.2063301453922577,0.6443554205211671,0.5324457098861554,0.04041945371503186,0.761094483485747,0.04495212715932673,0.04427843571211154,0.00509086162585023,1.8385452547902488e-10,1.9365589595523455e-10,0.0032620398333084145,2.5343856141874488e-05,2.5115207391979935e-05,0.0033868518526845785,6.414745512189789e-05,7.001517003070096e-05,0.004127888584590405,0.00017377935268080239,0.00014332937698413419,0.47190299584499545,0.022207200607345316,0.01948049817197571,0.32245694242327866,0.5258779943909411,0.04914089396884652,0.4363419504706573,0.050387778013182116,0.053248725166194166
FRB20190323C,-9999,-9999,199.5,0.2,-9999,40.1,0.2,-9999,101.57,75.94,15.0,9.0,-9999,-9999,-9999,-9999,11.5,380.1,0,1.4,0,2.4,12.7,381.12,0.01,357.5,360.9,0.00295,0.0011,0.0002,0.6,0.2,-9999,1.4,0.2,-9999,0,58565.3869419,1e-08,58565.38682762,1e-08,0.0003,0.0002,3.0,2.0,-11.0,4.0,722.5,400.2,454.3,427990.902,427417,0.313,0,0,0,-9999.0,0,560000000.0,80000000.0,0,1,1,322.3,0.3752403796203628,0.1344610200503747,0.14109982962747103,503701748.78693527,86436136.99263626,81505499.71904004,-0.6381053895038551,0.21039998415626116,0.34191159035548757,0.3752403796203628,0.1344610200503747,0.14109982962747103,39.26965407542714,0.2458313664706182,0.3826959932519287,2.6106600314051964,0.528783100276859,0.494658060596453,2.445219287607258,0.5045354773549815,0.2638033501657664,,,,,,,,,,,,,,,,,,,,,
FRB20190323D,-9999,-9999,56.9,0.2,-9999,46.9,0.2,-9999,151.43,-5.97,20.0,10.0,-9999,-9999,-9999,-9999,9.4,760.2,0,2.5,0,4.6,12.2,763.7,0.2,601.3,558.1,0.01278,0.0070,-9999,0.4,0.2,-9999,2.5,0.9,-9999,0,58565.9912969,2e-08,58565.99106791,6e-08,0.0054,0.0008,-8.0,3.0,-3.0,10.0,528.8,400.2,400.2,643904.264,644778,0.31,0,0,1,-9999.0,0,1000000000.0,360000000.0,0,1,1,128.59999999999997,0.5907022605398363,0.1698210915305559,0.1764725882186869,1002330685.3741591,361744041.696821,366609672.96416545,0.5307577262176544,0.08072358614336506,0.0843210753004563,0.5907022605398363,0.1698210915305559,0.1764725882186869,39.95146049124212,0.2778165242939252,0.38572597450021107,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRB20190325A,-9999,-9999,130.4,0.2,-9999,83.1,0.3,-9999,130.04,30.15,100.0,50.0,-9999,90.0,50.0,-9999,13.3,357.5,9.3,4.0,17.8,7.4,15.6,359.29,0.01,308.3,312.9,0.00295,0.0018,-9999,1.3,0.7,-9999,5.0,2.0,-9999,0,58567.18038618,1e-08,58567.18027844,1e-08,0.0016,0.0001,-1.0,1.0,-1.0,2.0,800.2,400.2,400.2,333682.56,333786,0.464,0,0,1,-9999.0,0,2000000000.0,800000000.0,0,1,1,400.00000000000006,0.3220069188677338,0.12225151001084739,0.13078693909280587,1508419628.2008872,626997951.6462693,610550675.7168128,0.08326444104369868,0.050311220560087244,0.047977826732269954,0.3220069188677338,0.12225151001084739,0.13078693909280587,39.57464204715492,0.31686332333879363,0.4895197043583579,1.9860975510168704,0.4803411530105941,0.400268474056805,1.8815452708750207,0.5306645512176003,0.24276529029927296,0.0057185840353055194,4.314687357888791e-08,4.3697951129941544e-08,0.004623186760055712,0.0,0.0,0.005533789943206195,0.00010079322362367604,0.00010317254730355279,0.006656595500617748,0.004748553160141011,0.0014215444305353594,1.9796579108103491,1.4106414509588894,0.42669930261520383,2.3043307380142526,0.6560384274006998,0.437386961861312,2.1928852849621037,0.7117580694428169,0.3058141529362297
FRB20190325B,-9999,-9999,183.9,0.2,-9999,30.32,0.07,-9999,188.67,81.54,9.0,7.0,-9999,-9999,-9999,-9999,9.8,1730.7,0,5.4,0,8.9,11.9,1733.92,0.03,1714.1,1714.8,0.00688,0.0021,0.0006,0.7,0.2,-9999,3.8,0.8,-9999,0,58567.33568434,1e-08,58567.3351644,2e-08,0.0013,0.0004,2.0,2.0,-6.0,3.0,800.2,400.2,476.9,515184.854,513449,0.45,0,0,0,-9999.0,0,1520000000.0,320000000.0,0,1,1,400.00000000000006,1.8355037389304687,0.2894825733180617,0.28862302276595475,535965496.2315028,130758409.52823973,121247762.20558012,-0.3405856398907683,0.12576892742155762,0.1639506959987873,1.8355037389304687,0.2894825733180617,0.28862302276595475,40.65929725715963,0.1163899434849256,0.1354881512543642,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRB20190325C,-9999,-9999,53.9,0.2,-9999,60.2,0.2,-9999,142.01,3.52,20.0,10.0,-9999,-9999,-9999,-9999,11.7,799.0,0,5.2,0,8.8,12.3,797.83,0.03,609.4,499.6,0.00885,0.0039,-9999,0.6,0.2,-9999,3.8,0.9,-9999,0,58567.97646039,1e-08,58567.97622115,2e-08,0.0032,0.0004,4.0,2.0,-7.0,3.0,800.2,400.2,542.7,541897.86,540810,0.421,0,0,1,-9999.0,0,1520000000.0,360000000.0,0,1,1,400.00000000000006,0.5262597192680726,0.16091758674770285,0.1660715030627491,994998005.679562,270878188.0590879,252232709.4879495,0.32073146591300183,0.0721452191410526,0.07119607418276735,0.5262597192680726,0.16091758674770285,0.1660715030627491,39.8570886119715,0.2255349930894468,0.31339439364948163,1.5581610648729516,0.4975258706364327,0.2885733947267961,1.627351043783806,0.39702264760552675,0.41115913614789323,0.0050889954337404305,6.4630164621335575e-09,6.503688248311961e-09,0.0061103469459248445,0.0,0.0,0.007038184907479426,0.00035605968601144545,0.00034925572048908455,0.008697852602386239,0.003477818617252728,0.0016461435885863104,3.873314895632644,1.5505083866851805,0.7585491927499614,2.1629838509731476,0.5484993255285828,0.33297051923042975,2.195395404900271,0.473293020664848,0.4151883539816046
FRB20190326A,-9999,-9999,161.9,0.2,-9999,74.2,0.2,-9999,133.5,40.27,40.0,20.0,-9999,30.0,20.0,-9999,11.7,283.1,10.5,1.6,18.7,2.9,13.4,283.311,0.005,242.6,250.5,0.00098,0.00055,-9999,1.0,0.3,-9999,1.5,0.4,-9999,0,58568.27726197,1e-08,58568.27717702,1e-08,0.00046,5e-05,2.0,2.0,-8.0,3.0,791.7,400.2,458.0,176018.263,172666,0.445,0,0,1,-9999.0,0,600000000.0,160000000.0,0,1,1,391.50000000000006,0.24945067832922166,0.10056187611023679,0.10593514310317445,491084581.82291776,143268773.6996469,132120322.25838941,-0.4341254847405347,0.05770109786923883,0.06081835709419364,0.24945067832922166,0.10056187611023679,0.10593514310317445,38.867638115262665,0.31078531578995694,0.4641611177646823,2.7885917092756207,0.5866906160852094,0.3559162665954614,2.626992015657837,0.5859848898454243,0.3976664087326296,,,,,,,,,,,,,,,,,,,,,
FRB20190327A,-9999,-9999,281.3,0.2,-9999,34.28,0.05,-9999,63.67,16.06,16.0,6.0,-9999,-9999,-9999,-9999,31.9,347.8,0,1.8,0,3.1,36.4,346.575,0.002,257.8,270.1,0.00197,0.00033,3e-05,2.4,0.8,-9999,5.0,2.0,-9999,0,58569.602405255,5e-09,58569.602301329,5e-09,0.0003,4e-05,-0.8,0.6,-2.1,0.9,800.2,400.2,400.2,361229.068,359929,0.422,1,0,0,-9999.0,0,2000000000.0,800000000.0,0,1,1,400.00000000000006,0.2728342651051654,0.11425617733240756,0.1170821581586377,1568526469.4795353,651174553.0869458,631083070.7465256,-0.6294351150794917,0.06864672096148727,0.07395227964908913,0.2728342651051654,0.11425617733240756,0.1170821581586377,39.43617834225961,0.3449729350805839,0.5165589801725758,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRB20190328A,-9999,-9999,120.4,0.2,-9999,59.1,0.2,-9999,158.17,31.91,20.0,10.0,-9999,-9999,-9999,-9999,10.2,1303.7,0,1.9,0,2.8,9.1,1303.6,0.1,1251.8,1256.4,0.00983,0.010,-9999,0.4,0.2,-9999,2.7,0.5,-9999,0,58570.15749269,3e-08,58570.1571018,5e-08,0.007,0.001,-5.0,2.0,4.0,3.0,800.2,400.2,400.2,774502.271,774586,0.378,0,0,1,-9999.0,0,1080000000.0,200000000.0,0,1,1,400.00000000000006,1.3331001400737361,0.24754440036228198,0.24792015126783218,464535981.2331846,104780253.40882957,95750723.78526556,0.4767305009033058,0.07655339457806176,0.08031938504192754,1.3331001400737361,0.24754440036228198,0.24792015126783218,40.33882205045596,0.12534917657695388,0.14950394569143555,1.066460236333402,0.46864068364175804,0.2133896446324981,1.1238307794640003,0.4676743679599926,0.23715114053136221,,,,,,,,,,,,,,,,,,,,,
FRB20190328B,-9999,-9999,199.5,0.3,-9999,86.9,0.3,-9999,122.51,30.26,200.0,100.0,-9999,200.0,100.0,-9999,9.3,564.5,6.8,3.5,12.3,6.2,10.6,565.0,0.02,514.9,519.9,0.00492,0.0020,-9999,0.7,0.3,-9999,2.1,0.5,-9999,0,58570.40886353,2e-08,58570.40869411,2e-08,0.0016,0.0002,9.0,3.0,-13.0,4.0,800.2,400.2,559.5,370849.697,370874,0.404,0,0,1,-9999.0,0,840000000.0,200000000.0,0,1,1,400.00000000000006,0.5512523432296338,0.15888972648107202,0.16714809947607057,540961339.6673477,151290573.83626294,132643795.79192322,0.01620312701144,0.06757625717885325,0.0727178616263099,0.5512523432296338,0.15888972648107202,0.16714809947607057,39.630672792317135,0.22145784942419766,0.29427025710434407,,,,,,,,,,,,,,,,,,,,,,,,,,,
